Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/otgibiyasiyormm/status/1237493509206216704,negative,negative,turkcell
https://twitter.com/TaylanKulacogIu/status/1240770998401732614,negative,negative,turkcell
https://twitter.com/0nurHocaoglu/status/1239681339147923456,negative,negative,trendyol
https://twitter.com/uykusuzabdal/status/1222281164347584517,neutral,neutral,ekşi sözlük
https://twitter.com/ssinemesis/status/1243686431672893441,neutral,neutral,whatsapp
https://twitter.com/ummazaminu/status/1235698760207831040,neutral,negative,whatsapp
https://twitter.com/_meltemss/status/1232424834707152896,positive,negative,trendyol
https://twitter.com/irosirosiro/status/1237152446193061888,negative,negative,trendyol
https://twitter.com/kucukpiriltilar/status/1257083731371753474,negative,negative,trendyol
https://twitter.com/beyzanurkeskinx/status/1253834622389104640,negative,negative,trendyol
https://twitter.com/meyusbenim/status/1216492047416340480,neutral,neutral,whatsapp
https://twitter.com/polllyaannna/status/1230227443887329281,negative,negative,trendyol
https://twitter.com/leogillerden/status/1221944475641163782,neutral,negative,whatsapp
https://twitter.com/Prounnic/status/1216129936416821251,negative,negative,turkcell
https://twitter.com/smrrsln/status/1212509709447634954,positive,negative,trendyol
https://twitter.com/sergendemir1/status/1242565366804512769,positive,positive,trendyol
https://twitter.com/evremusraka/status/1241464918362243078,negative,negative,trendyol
https://twitter.com/yasemingrsn/status/1213969048620457985,neutral,positive,trendyol
https://twitter.com/turrkmeen/status/1233121023287025669,neutral,neutral,trendyol
https://twitter.com/janyesilyurt/status/1226962469941383171,positive,neutral,coca cola
https://twitter.com/CansennCC/status/1231681780907945986,neutral,negative,trendyol
https://twitter.com/Dayofpale/status/1219695606089895936,negative,negative,hepsiburada
https://twitter.com/LeventEmir01/status/1220841285864562688,positive,positive,turkcell
https://twitter.com/mesmusbay/status/1235671553401995265,negative,negative,turkcell
https://twitter.com/dnesmz/status/1261082640477818885,negative,negative,trendyol
https://twitter.com/irematilgaan/status/1233898536451936256,negative,negative,trendyol
https://twitter.com/ilkersozdinler/status/1266806743440543749,neutral,positive,hepsiburada
https://twitter.com/Adnankucuk31/status/1228099495944228865,neutral,neutral,whatsapp
https://twitter.com/DefneEkinBulut/status/1222648761580650496,negative,negative,trendyol
https://twitter.com/AliUmutAtmaca1/status/1221214546083352576,neutral,negative,whatsapp
https://twitter.com/TacettinDursun/status/1218916921044819969,negative,negative,hepsiburada
https://twitter.com/kanrabia/status/1237157888990248960,negative,negative,trendyol
https://twitter.com/rakiseverpanda/status/1257096390892756992,negative,negative,turkcell
https://twitter.com/ITellmysoul/status/1231004017276440578,negative,negative,whatsapp
https://twitter.com/zorabla/status/1220444364373155840,negative,negative,hepsiburada
https://twitter.com/damlaylmzbttzz/status/1222278409310605313,neutral,neutral,turkcell
https://twitter.com/bewzanur/status/1243318568864931841,negative,negative,trendyol
https://twitter.com/sitareinev/status/1229508355401666564,positive,positive,coca cola
https://twitter.com/erol26krmzgul/status/1221509297533865986,negative,negative,turkcell
https://twitter.com/ayamcabisusbe/status/1227730597130522625,positive,negative,whatsapp
https://twitter.com/Komiikm/status/1260710088832167936,positive,neutral,trendyol
https://twitter.com/asilxz/status/1221180242649341953,neutral,neutral,ekşi sözlük
https://twitter.com/ebrarcinar/status/1263239476396130316,negative,negative,turkcell
https://twitter.com/iedemirayak/status/1227729705924775937,negative,negative,whatsapp
https://twitter.com/savunmadim00/status/1240776545486155778,neutral,negative,ekşi sözlük
https://twitter.com/hard_u_asmen/status/1228819501157900288,positive,negative,whatsapp
https://twitter.com/benkimacaba/status/1240052746922921984,positive,positive,turkcell
https://twitter.com/designer_1907/status/1267205220934844416,negative,negative,hepsiburada
https://twitter.com/Nimeetmetin/status/1240412225845768195,neutral,neutral,trendyol
https://twitter.com/psycowhian/status/1225926472289914881,positive,neutral,coca cola
https://twitter.com/DrnMustafa17/status/1235310759409790977,neutral,neutral,turkcell
https://twitter.com/seleenergun/status/1256363497287491584,negative,negative,trendyol
https://twitter.com/markakimlik/status/1227353533185449985,positive,positive,coca cola
https://twitter.com/ErbekYusufcan/status/1258174856237121542,negative,negative,turkcell
https://twitter.com/keremartak1910/status/1224099751341314048,negative,negative,turkcell
https://twitter.com/sedafailatun/status/1254560564422025219,negative,negative,trendyol
https://twitter.com/AhmetSaidGulsen/status/1263616415053029376,negative,negative,turkcell
https://twitter.com/DamarHandenur/status/1245133844971470848,neutral,neutral,whatsapp
https://twitter.com/iammallis/status/1228370838568787968,positive,positive,coca cola
https://twitter.com/zelihanuryoruk/status/1263620327877246988,negative,negative,trendyol
https://twitter.com/muptezelin1rii/status/1261072587414736896,negative,negative,turkcell
https://twitter.com/ErdincOkul/status/1264704571961737216,negative,negative,turkcell
https://twitter.com/kaanthearch/status/1216498846626390016,negative,negative,whatsapp
https://twitter.com/SimayAkda1/status/1224843367076503554,negative,negative,trendyol
https://twitter.com/FaMe1985/status/1212428450117685249,neutral,neutral,coca cola
https://twitter.com/mertmisirli/status/1256002869473374208,negative,negative,turkcell
https://twitter.com/eiemoli/status/1215019568218988544,negative,negative,trendyol
https://twitter.com/JUNMY30N/status/1237138932212600833,negative,negative,turkcell
https://twitter.com/ErbakTolga/status/1241875438709833728,positive,neutral,whatsapp
https://twitter.com/selcukakyuz/status/1219756317440708610,neutral,neutral,ekşi sözlük
https://twitter.com/canbulat_d/status/1213158894756880384,neutral,neutral,hepsiburada
https://twitter.com/cileklendiiim/status/1232805099824697348,negative,positive,ekşi sözlük
https://twitter.com/pervinin/status/1256725186818310146,positive,positive,trendyol
https://twitter.com/danagozlerincan/status/1242958940431953922,negative,negative,whatsapp
https://twitter.com/mete_emanet/status/1228828402951610379,negative,negative,whatsapp
https://twitter.com/sercanuluu/status/1253445850044473344,neutral,neutral,trendyol
https://twitter.com/alemdaroglu28/status/1224812825585102848,neutral,neutral,turkcell
https://twitter.com/ErayMesut5/status/1258539708579115008,neutral,neutral,turkcell
https://twitter.com/ibocan15/status/1238853719049060352,neutral,neutral,coca cola
https://twitter.com/kutsal11numara/status/1230212498562985988,positive,neutral,coca cola
https://twitter.com/thefifthofnovw/status/1266805334108254213,negative,negative,hepsiburada
https://twitter.com/gseydaaaa/status/1220462961283817473,positive,positive,trendyol
https://twitter.com/agahpamukov/status/1250162990227361793,negative,negative,ekşi sözlük
https://twitter.com/atalanteir/status/1219753792427757569,negative,negative,turkcell
https://twitter.com/edaizgin1903/status/1257806004336631808,positive,positive,trendyol
https://twitter.com/ftsdrk1/status/1263977278742159360,neutral,neutral,trendyol
https://twitter.com/Aqua999999/status/1230956985429954562,negative,negative,trendyol
https://twitter.com/kubrayunus93/status/1218639401636503555,positive,positive,trendyol
https://twitter.com/mekkelimusrikk/status/1265063748609417220,positive,positive,trendyol
https://twitter.com/tuzluYogurtt/status/1239298563424817152,positive,negative,coca cola
https://twitter.com/sinemofrivia/status/1220119732965298177,negative,negative,trendyol
https://twitter.com/aysebeyligi/status/1248760766611816448,negative,negative,trendyol
https://twitter.com/mcidem50/status/1242599177852518401,neutral,negative,whatsapp
https://twitter.com/serdargzdm/status/1264337386097577984,negative,negative,trendyol
https://twitter.com/AslTATLIPINAR/status/1242217395223224327,negative,negative,trendyol
https://twitter.com/esratopalllll11/status/1254904309189402627,negative,negative,trendyol
https://twitter.com/AyhanHanli/status/1217926135092326400,negative,negative,coca cola
https://twitter.com/umutcanoren78/status/1226288613954027521,positive,negative,turkcell
https://twitter.com/AhmetBoraTuran/status/1218266340156477441,negative,negative,trendyol
https://twitter.com/hamzaozcn61/status/1229885614302138369,positive,positive,turkcell
https://twitter.com/AnlBa52730116/status/1217225278281453568,positive,positive,whatsapp
https://twitter.com/isvicregibiyim/status/1218231683037716480,neutral,positive,hepsiburada
https://twitter.com/gurmemarket/status/1264307729054814208,neutral,positive,hepsiburada
https://twitter.com/zulalcex/status/1262165853753262083,negative,negative,trendyol
https://twitter.com/volkansahaf/status/1265376740286902272,neutral,neutral,hepsiburada
https://twitter.com/sonenroue/status/1263982945813106689,neutral,negative,trendyol
https://twitter.com/MrPopping/status/1261041808504762370,negative,negative,hepsiburada
https://twitter.com/odegildediyen/status/1259944120468090880,positive,positive,hepsiburada
https://twitter.com/hilalgkce97/status/1256007821101015042,negative,negative,trendyol
https://twitter.com/HazalDincsoy/status/1262530324296347650,neutral,neutral,trendyol
https://twitter.com/CiigdemSa/status/1255283945920487425,negative,negative,turkcell
https://twitter.com/zulalcex/status/1262165853753262083,negative,negative,trendyol
https://twitter.com/ertansahhin/status/1240770371080663041,neutral,neutral,turkcell
https://twitter.com/steaksauce03/status/1236019317512310784,negative,negative,trendyol
https://twitter.com/Erstekin/status/1241149146549096448,neutral,negative,turkcell
https://twitter.com/meliscetiiner/status/1255277878847078400,positive,positive,trendyol
https://twitter.com/mustafameee/status/1217576096016846848,neutral,neutral,whatsapp
https://twitter.com/vincentabou999/status/1247551718889586696,positive,positive,coca cola
https://twitter.com/mojoo96/status/1218675659322658816,positive,positive,coca cola
https://twitter.com/rakiyisekic/status/1262146636249260035,negative,negative,turkcell
https://twitter.com/enesskaragull/status/1221578809629118464,neutral,neutral,whatsapp
https://twitter.com/SameetJK/status/1240779049020076034,positive,neutral,whatsapp
https://twitter.com/BlentKlf/status/1218305667758465024,neutral,negative,whatsapp
https://twitter.com/hazaldill/status/1224462609824522242,positive,positive,trendyol
https://twitter.com/fatmaacorleone/status/1225843581384089601,neutral,negative,turkcell
https://twitter.com/aksuhuseyin2003/status/1223373374019293186,neutral,negative,whatsapp
https://twitter.com/enisalperbro/status/1242235398820114433,neutral,neutral,whatsapp
https://twitter.com/goldieyong17/status/1242517979121823746,neutral,neutral,coca cola
https://twitter.com/YusufMe66819799/status/1212840514598379523,negative,negative,turkcell
https://twitter.com/demliWinston/status/1235685352943136768,negative,negative,trendyol
https://twitter.com/olmemisizdee/status/1263617174519926785,neutral,negative,trendyol
https://twitter.com/guven_elibol/status/1250921657147043846,negative,negative,trendyol
https://twitter.com/bbbullshittttt/status/1223014393199452167,negative,negative,coca cola
https://twitter.com/merveinanducar/status/1259980715770417152,positive,neutral,trendyol
https://twitter.com/AyeglOuzz/status/1214270378115289095,negative,neutral,coca cola
https://twitter.com/WHOUGR1903/status/1259617887481987072,positive,neutral,turkcell
https://twitter.com/gzdesap/status/1259987810867650562,negative,negative,trendyol
https://twitter.com/Aqua999999/status/1222649700895031296,negative,negative,trendyol
https://twitter.com/aklinikaybeden/status/1225206465595629573,negative,negative,trendyol
https://twitter.com/GaysohbetTurk/status/1244775743982317574,neutral,neutral,whatsapp
https://twitter.com/miossim/status/1245133809185705985,neutral,neutral,ekşi sözlük
https://twitter.com/calikusuzraporu/status/1217891128311275520,positive,positive,ekşi sözlük
https://twitter.com/ibrahimkorkmazx/status/1252385265986891777,negative,negative,trendyol
https://twitter.com/HasibegulT/status/1262135037258084353,negative,negative,hepsiburada
https://twitter.com/favtrolojik/status/1227735978539876352,neutral,neutral,whatsapp
https://twitter.com/sizebirazfazla/status/1243325481514086407,neutral,neutral,whatsapp
